cl_type,cl_id,book,chapter,verse,clause_type_etcbc,clause_rela,book2,ebh_lbh,genre,txt_type,s_p_order,CP,cl_len,subj_type,subj_det,subj_len,pc_type,pc_det,pc_len,main_sub,nega,language,subgenre,Adju,Cmpl,Conj,EPPr,ExsS,Exst,Frnt,IntS,Intj,Loca,ModS,Modi,NCoS,NCop,Nega,Objc,PrAd,PrcS,PreO,PreS,PtcO,Ques,Rela,Supp,Time,Voct,Unkn,mother
hyh,436397,Exodus,27,5,WQtX,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,PP,det,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,436401,Exodus,27,7,WQtX,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,PP,det,5,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436408,Exodus,27,9,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,NP,und,1,NP,und,4,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436409,Exodus,27,10,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,7,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436410,Exodus,27,10,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,6,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436412,Exodus,27,11,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,und,1,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436413,Exodus,27,11,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,7,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436414,Exodus,27,11,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,6,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436417,Exodus,27,12,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436418,Exodus,27,12,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436419,Exodus,27,13,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,4,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436421,Exodus,27,14,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436422,Exodus,27,14,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436424,Exodus,27,15,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436425,Exodus,27,15,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436428,Exodus,27,16,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436429,Exodus,27,16,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436431,Exodus,27,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,436432,Exodus,27,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436433,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,det,3,NP,und,4,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436434,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,4,NP,und,1,NP,und,1,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436435,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,und,1,NP,und,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436436,Exodus,27,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436438,Exodus,27,19,NmCl,Resu_,Exodus,ebh,prose,Q,SP,W,3,NP,det,8,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436454,Exodus,28,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436464,Exodus,28,8,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,3,PP,det,3,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436485,Exodus,28,16,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436486,Exodus,28,16,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436488,Exodus,28,17,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,4,NP,und,5,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436489,Exodus,28,18,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436490,Exodus,28,19,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,4,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436491,Exodus,28,20,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,4,NP,und,5,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,436494,Exodus,28,21,WXYq,NA_,Exodus,ebh,prose,Q,SP,W,5,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436534,Exodus,28,36,NmCl,Objc_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,1,PP,det,2,SubArg,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436562,Exodus,28,43,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,2,PP,det,8,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436563,Exodus,29,1,NmCl,NA_,Exodus,ebh,prose,Q,SP,W,3,DPrP,det,1,NP,det,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_mother
nom,436602,Exodus,29,14,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436612,Exodus,29,18,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,3,Main,non_neg,hbo,instruction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436613,Exodus,29,18,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,1,Main,non_neg,hbo,instruction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436627,Exodus,29,22,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,2,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436634,Exodus,29,25,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,1,Main,non_neg,hbo,instruction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436645,Exodus,29,28,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,436648,Exodus,29,29,WXYq,NA_,Exodus,ebh,prose,Q,SP,W,4,NP,det,3,PP,und,4,Main,non_neg,hbo,instruction,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436663,Exodus,29,33,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436667,Exodus,29,34,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,436679,Exodus,29,37,WQtX,NA_,Exodus,ebh,prose,Q,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436702,Exodus,29,46,NmCl,Objc_,Exodus,ebh,prose,Q,SP,KJ,3,PPrP,det,1,PrNP,det,3,SubArg,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436705,Exodus,29,46,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,PPrP,det,1,PrNP,det,3,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436708,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436709,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436711,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436712,Exodus,30,2,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,PP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436736,Exodus,30,10,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,PPrP,det,1,NP,und,2,Main,non_neg,hbo,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436747,Exodus,30,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436748,Exodus,30,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,3,NP,und,1,NP,det,3,Main,non_neg,hbo,instruction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,436794,Exodus,30,31,xYqX,NA_,Exodus,ebh,prose,Q,PS,no_conj,4,DPrP,det,1,NP,und,3,Main,non_neg,hbo,instruction,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
nom,436797,Exodus,30,32,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,1,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436849,Exodus,31,13,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,5,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436853,Exodus,31,14,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,4,PPrP,det,1,NP,und,1,SubAdv,non_neg,hbo,instruction,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,436860,Exodus,31,15,NmCl,NA_,Exodus,ebh,prose,Q,PS,W,3,NP,und,2,PP,det,5,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,436861,Exodus,31,15,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,1,PP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436866,Exodus,31,17,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,4,PPrP,det,1,NP,und,1,Main,non_neg,hbo,instruction,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,infc
nom,436897,Exodus,32,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436924,Exodus,32,8,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436930,Exodus,32,9,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436960,Exodus,32,15,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,5,PP,det,3,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436962,Exodus,32,15,AjCl,NA_,Exodus,ebh,prose,N,SP,no_conj,3,PPrP,det,1,AdjP,NA,1,Main,non_neg,hbo,_,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,436964,Exodus,32,16,NmCl,Resu_,Exodus,ebh,prose,N,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436966,Exodus,32,16,NmCl,Resu_,Exodus,ebh,prose,N,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,436970,Exodus,32,17,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,2,PP,det,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,436994,Exodus,32,22,NmCl,Objc_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,PP,und,2,SubArg,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437003,Exodus,32,24,NmCl,NA_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437009,Exodus,32,25,AjCl,Objc_,Exodus,ebh,prose,N,PS,KJ,3,PPrP,det,1,AdjP,NA,1,SubArg,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437013,Exodus,32,26,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,IPrP,und,1,PP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437030,Exodus,32,29,NmCl,NA_,Exodus,ebh,prose,Q,SP,KJ,3,NP,und,1,PP,det,7,SubAdv,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437072,Exodus,33,3,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,3,SubAdv,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437080,Exodus,33,5,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,PPrP,det,1,NP,und,3,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437132,Exodus,33,13,NmCl,Objc_,Exodus,ebh,prose,Q,PS,KJ,3,NP,det,4,NP,det,2,SubArg,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impv
nom,437165,Exodus,33,21,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,3,NP,und,1,PP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437210,Exodus,34,9,NmCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,NP,und,3,SubAdv,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437218,Exodus,34,10,NmCl,Attr_,Exodus,ebh,prose,Q,SP,>CR,3,PPrP,det,1,PP,det,3,SubMod,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,perf
nom,437219,Exodus,34,10,AjCl,NA_,Exodus,ebh,prose,Q,PS,KJ,3,PPrP,det,1,AdjP,NA,1,SubAdv,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,437233,Exodus,34,14,NmCl,Resu_,Exodus,ebh,prose,Q,PS,no_conj,2,NP,det,2,PrNP,det,1,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,437234,Exodus,34,14,NmCl,Resu_,Exodus,ebh,prose,Q,PS,no_conj,2,PPrP,det,1,NP,und,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,437248,Exodus,34,19,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,NP,und,3,PP,det,2,Main,non_neg,hbo,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,437280,Exodus,34,29,NmCl,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,4,PP,det,3,Main,non_neg,hbo,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437312,Exodus,35,1,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437323,Exodus,35,4,NmCl,NA_,Exodus,ebh,prose,Q,SP,no_conj,2,DPrP,det,1,NP,det,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,infc
hyh,437419,Exodus,36,7,WXQt,NA_,Exodus,ebh,prose,N,SP,W,4,NP,det,2,NP,det,2,Main,non_neg,hbo,instruction,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437424,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,5,NP,und,6,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437425,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,PS,W,4,NP,det,4,NP,und,4,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437426,Exodus,36,9,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,4,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,437440,Exodus,36,13,WayX,NA_,Exodus,ebh,prose,N,SP,W,3,NP,det,2,NP,und,1,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437443,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,det,5,NP,und,4,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437444,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,5,NP,und,2,Main,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437445,Exodus,36,15,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,und,4,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437457,Exodus,36,21,NmCl,NA_,Exodus,ebh,prose,N,PS,no_conj,2,NP,det,3,NP,und,2,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437458,Exodus,36,21,NmCl,NA_,Exodus,ebh,prose,N,PS,W,3,NP,det,5,NP,und,5,Undc,non_neg,hbo,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,437459,Exodus,36,22,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,5,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wayq
nom,437469,Exodus,36,26,NmCl,NA_,Exodus,ebh,prose,N,SP,no_conj,2,NP,und,2,PP,det,5,Main,non_neg,hbo,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
